"","Waterbody","DATE","ISITE","FSITE","AccessSite","YEAR","MONTH","DAY","DOW","MODE","ANGCNT","ANGTRIPS","SDAY","EDAY","STIME","ST","ETIME","ET","TRIPHOURS","PARTYHOURS","CTRIP","TARGET","WAE","YEP"
"4540","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"13:30",13.5,5,10,1,"WAP",5,0
"4541","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","6:0",6,"10:45",10.75,4.75,4.75,1,"WAP",0,0
"4542","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","10:30",10.5,"13:15",13.25,2.75,2.75,1,"WAP",0,3
"4543","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","12:0",12,"16:15",16.25,4.25,17,1,"WAP",5,0
"4544","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:30",7.5,"11:45",11.75,4.25,8.5,1,"WAP",2,0
"4545","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","15:15",15.25,"19:30",19.5,4.25,4.25,1,"WAP",6,0
"4546","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:0",7,"12:30",12.5,5.5,16.5,1,"WAP",7,0
"4547","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:0",8,"15:15",15.25,7.25,21.75,1,"WAP",13,1
"4548","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"14:30",14.5,8,16,1,"WAP",11,0
"4549","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:30",7.5,"12:0",12,4.5,9,1,"WAP",5,0
"4550","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:30",7.5,"19:45",19.75,12.25,36.75,1,"OTH",0,0
"4551","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:0",6,"10:15",10.25,4.25,8.5,1,"WAP",12,0
"4552","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","15:15",15.25,"19:30",19.5,4.25,4.25,1,"WAP",6,0
"4553","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","8:0",8,"10:30",10.5,2.5,2.5,1,"WAP",0,0
"4554","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"10:15",10.25,3.25,6.5,1,"WAP",0,0
"4555","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","11:30",11.5,"13:45",13.75,2.25,4.5,1,"WAP",2,0
"4556","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","9:30",9.5,"14:30",14.5,5,10,1,"WAP",4,0
"4557","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","14:0",14,"17:45",17.75,3.75,11.25,1,"WAP",4,0
"4558","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:30",7.5,"11:0",11,3.5,7,1,"WAP",0,1
"4559","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","18:30",18.5,"21:0",21,2.5,2.5,1,"WAP",1,0
"4560","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","17:0",17,"21:0",21,4,8,1,"WAP",0,0
"4561","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","12:0",12,"16:15",16.25,4.25,17,1,"WAP",5,0
"4562","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"14:0",14,7,14,1,"WAP",12,0
"4563","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","17:0",17,"21:30",21.5,4.5,4.5,1,"OTH",0,0
"4564","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:0",8,"14:45",14.75,6.75,20.25,1,"WAP",9,0
"4565","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","14:0",14,"19:30",19.5,5.5,11,1,"WAP",0,0
"4566","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","9:15",9.25,"15:45",15.75,6.5,6.5,1,"OTH",6,0
"4567","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"15:0",15,8.5,17,1,"WAP",1,0
"4568","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","8:0",8,"18:0",18,10,40,1,"WAP",8,0
"4569","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","6:30",6.5,"13:15",13.25,6.75,20.25,1,"WAP",5,1
"4570","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"12:15",12.25,5.75,11.5,1,"WAP",9,0
"4571","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","7:0",7,"14:0",14,7,28,1,"WAP",12,0
"4572","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:0",8,"13:45",13.75,5.75,17.25,1,"WAP",7,0
"4573","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","5:0",5,"10:45",10.75,5.75,11.5,1,"WAP",5,0
"4574","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","10:0",10,"16:15",16.25,6.25,12.5,1,"WAP",6,0
"4575","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","9:0",9,"11:45",11.75,2.75,8.25,1,"OTH",0,0
"4576","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:15",7.25,"11:30",11.5,4.25,8.5,1,"WAP",1,0
"4577","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"13:15",13.25,4.75,9.5,1,"WAP",2,0
"4578","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","5:0",5,"10:0",10,5,5,1,"WAP",2,0
"4579","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"10:45",10.75,4.25,8.5,1,"WAP",12,5
"4580","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","5:15",5.25,"11:45",11.75,6.5,6.5,1,"WAP",4,0
"4581","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"15:0",15,6.5,13,1,"WAP",1,0
"4582","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","8:0",8,"15:0",15,7,7,1,"LMB",0,0
"4583","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:45",6.75,"13:30",13.5,6.75,13.5,1,"WAP",2,0
"4584","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:0",8,"15:15",15.25,7.25,21.75,1,"WAP",13,1
"4585","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","15:30",15.5,"17:0",17,1.5,4.5,1,"WAP",0,0
"4586","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","18:0",18,"19:15",19.25,1.25,2.5,1,"WAP",0,0
"4587","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","13:0",13,"21:0",21,8,16,1,"WAP",2,0
"4588","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"14:30",14.5,8,16,1,"WAP",11,0
"4589","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"15:0",15,6.5,13,1,"WAP",1,0
"4590","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"12:0",12,5,10,1,"WAP",0,3
"4591","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","9:30",9.5,"14:0",14,4.5,13.5,1,"WAP",0,0
"4592","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","6:15",6.25,"12:0",12,5.75,17.25,1,"WAP",0,0
"4593","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:0",6,"10:30",10.5,4.5,9,1,"WAP",12,0
"4594","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"13:15",13.25,6.75,13.5,1,"WAP",2,1
"4595","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:0",8,"15:15",15.25,7.25,21.75,1,"WAP",13,1
"4596","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","12:0",12,"20:0",20,8,16,1,"WAP",6,0
"4597","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"15:0",15,8.5,17,1,"WAP",2,0
"4598","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","10:45",10.75,"14:45",14.75,4,8,1,"WAP",1,0
"4599","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","16:30",16.5,"20:45",20.75,4.25,12.75,1,"WAP",5,0
"4600","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"14:15",14.25,7.25,14.5,1,"WAP",12,2
"4601","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"9:45",9.75,2.75,5.5,1,"WAP",2,0
"4602","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","6:30",6.5,"11:45",11.75,5.25,5.25,1,"WAP",0,0
"4603","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"14:30",14.5,7.5,15,1,"WAP",7,0
"4604","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","6:45",6.75,"12:15",12.25,5.5,16.5,1,"WAP",1,1
"4605","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","11:30",11.5,"15:0",15,3.5,14,1,"WAP",1,15
"4606","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"10:15",10.25,3.25,6.5,1,"WAP",12,0
"4607","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:30",7.5,"13:15",13.25,5.75,17.25,1,"WAP",3,0
"4608","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"14:0",14,7,14,1,"WAP",7,0
"4609","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:0",6,"10:15",10.25,4.25,8.5,1,"WAP",12,0
"4610","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:0",6,"11:15",11.25,5.25,10.5,1,"WAP",0,0
"4611","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","15:15",15.25,"19:30",19.5,4.25,4.25,1,"WAP",6,0
"4612","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:15",8.25,"13:30",13.5,5.25,10.5,1,"WAP",3,1
"4613","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","5:45",5.75,"11:45",11.75,6,18,1,"WAP",18,0
"4614","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","6:0",6,"10:45",10.75,4.75,4.75,1,"WAP",0,0
"4615","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:0",7,"10:15",10.25,3.25,9.75,1,"WAP",12,0
"4616","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","15:30",15.5,"21:30",21.5,6,18,1,"WAP",14,0
"4617","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:0",8,"12:0",12,4,12,1,"WAP",3,0
"4618","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:0",7,"14:15",14.25,7.25,21.75,1,"WAP",4,0
"4619","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:30",8.5,"12:15",12.25,3.75,11.25,1,"WAP",4,0
"4620","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:0",6,"10:30",10.5,4.5,9,1,"WAP",2,0
"4621","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","6:30",6.5,"12:0",12,5.5,22,1,"WAP",15,0
"4622","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"10:0",10,3,6,1,"WAP",12,0
"4623","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:30",7.5,"11:15",11.25,3.75,11.25,1,"WAP",0,0
"4624","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","7:0",7,"10:30",10.5,3.5,3.5,1,"WAP",3,0
"4625","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"12:0",12,5,10,1,"WAP",2,0
"4626","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:30",6.5,"11:30",11.5,5,10,1,"WAP",12,0
"4627","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","11:0",11,"14:15",14.25,3.25,6.5,1,"WAP",12,1
"4628","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","8:0",8,"13:30",13.5,5.5,5.5,1,"WAP",6,0
"4629","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","12:0",12,"20:0",20,8,16,1,"WAP",6,0
"4630","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"14:0",14,7,14,1,"WAP",7,0
"4631","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","10:0",10,"15:0",15,5,10,1,"WAP",0,8
"4632","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","6:0",6,"16:30",16.5,10.5,31.5,1,"WAP",6,0
"4633","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","9:30",9.5,"14:15",14.25,4.75,4.75,1,"WAP",0,0
"4634","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","7:45",7.75,"10:30",10.5,2.75,2.75,1,"WAP",0,0
"4635","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"13:30",13.5,5,10,1,"WAP",4,0
"4636","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","20:0",20,"21:30",21.5,1.5,1.5,1,"WAP",3,0
"4637","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:30",7.5,"15:15",15.25,7.75,23.25,1,"WAP",8,1
"4638","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","8:0",8,"12:0",12,4,12,1,"WAP",3,0
"4639","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:15",8.25,"13:0",13,4.75,9.5,1,"LMB",0,0
"4640","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"13:30",13.5,5,10,1,"WAP",4,0
"4641","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:30",7.5,"17:15",17.25,9.75,29.25,1,"WAP",18,0
"4642","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","8:0",8,"11:45",11.75,3.75,3.75,1,"WAP",1,0
"4643","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"12:0",12,5,10,1,"WAP",0,3
"4644","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:0",7,"15:15",15.25,8.25,16.5,1,"WAP",4,0
"4645","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","6:30",6.5,"9:15",9.25,2.75,2.75,1,"WAP",6,0
"4646","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","5:0",5,"10:30",10.5,5.5,16.5,1,"WAP",4,0
"4647","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","5:0",5,"13:15",13.25,8.25,16.5,1,"WAP",4,0
"4648","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","11:30",11.5,"15:45",15.75,4.25,8.5,1,"WAP",4,0
"4649","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",1,1,"2021-7-24","2021-7-24","6:15",6.25,"11:0",11,4.75,4.75,1,"WAP",0,0
"4650","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","13:0",13,"15:45",15.75,2.75,5.5,1,"WAP",0,1
"4651","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:0",6,"10:30",10.5,4.5,9,1,"WAP",12,0
"4652","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","11:0",11,"15:30",15.5,4.5,13.5,1,"WAP",3,0
"4653","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","8:30",8.5,"13:15",13.25,4.75,19,1,"WAP",7,0
"4654","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"13:30",13.5,5,10,1,"WAP",2,0
"4655","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:30",7.5,"12:0",12,4.5,9,1,"WAP",5,0
"4656","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"16:15",16.25,7.75,15.5,1,"WAP",7,2
"4657","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",3,1,"2021-7-24","2021-7-24","7:0",7,"15:45",15.75,8.75,26.25,1,"WAP",18,0
"4658","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",5,1,"2021-7-24","2021-7-24","14:0",14,"19:30",19.5,5.5,27.5,1,"WAP",18,2
"4659","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","701","701","Bolles",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","15:30",15.5,"19:30",19.5,4,8,1,"WAP",0,0
"4660","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",4,1,"2021-7-24","2021-7-24","9:0",9,"15:15",15.25,6.25,25,1,"WAP",0,22
"4661","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","6:15",6.25,"8:45",8.75,2.5,5,1,"WAP",1,0
"4662","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","9:0",9,"11:45",11.75,2.75,5.5,1,"WAP",3,0
"4663","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","8:30",8.5,"15:0",15,6.5,13,1,"WAP",1,0
"4664","LK_ERIE_BUS_ROUTE_SIMU","2021-7-24","702","702","Sterling",2021,7,24,6,"BOAT",2,1,"2021-7-24","2021-7-24","7:30",7.5,"12:45",12.75,5.25,10.5,1,"WAP",4,0
